Account,date,daily_pnl,trade_count,avg_trade_size,sentiment_value,sentiment_class,win_rate,buy_sell_ratio
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-24,10152.122,59,27178.043,49.0,Neutral,0.5254237288135594,1.1071428571428572
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-25,115445.4,219,13233.777,25.0,Fear,0.4246575342465753,0.7380952380952381
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-02-28,115287.0,55,24958.908,16.0,Extreme Fear,0.01818181818181818,0.018518518518518517
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-03-01,9482.222,45,2985.7976,20.0,Extreme Fear,0.8,4.0
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-03-03,533974.7,641,8371.136,33.0,Fear,0.8424336973478939,5.346534653465347
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-03-24,40200.0,5,79640.0,45.0,Neutral,0.8,4.0
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-04-12,307855.8,31,21491.64,43.0,Fear,1.0,inf
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-11-30,11715.943,55,2469.951,84.0,Extreme Greed,0.8363636363636363,0.1702127659574468
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-01,0.0,1,0.06,81.0,Extreme Greed,0.0,0.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-06,0.0,34,1426.87,72.0,Greed,0.0,inf
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-07,3515.0312,26,2001.1011,75.0,Extreme Greed,0.9615384615384616,0.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-09,0.0,46,1131.8887,78.0,Extreme Greed,0.0,inf
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-10,2517.7874,64,852.8862,78.0,Extreme Greed,0.984375,0.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-18,1613.1659,59,1913.5238,81.0,Extreme Greed,0.2542372881355932,2.933333333333333
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-19,0.0,1,0.11,75.0,Extreme Greed,0.0,0.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2024-12-20,1245.5186,34,10051.199,74.0,Greed,0.6176470588235294,0.6190476190476191
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-13,0.0,13,2845.9646,61.0,Greed,0.0,inf
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-17,4493.2324,17,2440.6282,75.0,Extreme Greed,1.0,0.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-18,1047.031,39,2154.3916,77.0,Extreme Greed,0.717948717948718,0.3448275862068966
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-19,4842.054,124,2194.295,77.0,Extreme Greed,0.6451612903225806,0.5308641975308642
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-24,1693.4932,339,1737.3695,75.0,Extreme Greed,0.584070796460177,0.7121212121212122
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-25,4221.1562,54,2398.3315,75.0,Extreme Greed,0.07407407407407407,12.5
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-27,0.0,44,1519.4657,71.0,Greed,0.0,inf
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-28,6899.2456,56,1317.0668,72.0,Greed,1.0,0.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-29,0.0,46,1602.9452,72.0,Greed,0.0,inf
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-01-30,7372.485,55,1474.6896,70.0,Greed,1.0,0.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-01,1162.0026,78,2094.7192,68.0,Greed,0.32051282051282054,2.12
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-02,6352.4526,517,2792.4216,60.0,Greed,0.4506769825918762,1.0931174089068827
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-11,-12346.99,124,612.10925,47.0,Neutral,0.0,0.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-12,355.5854,159,2687.4033,46.0,Neutral,0.7987421383647799,0.2421875
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-24,1129.8489,160,1641.2224,49.0,Neutral,0.325,2.076923076923077
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-25,-6820.7695,1,82910.81,25.0,Fear,0.0,0.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-02-28,0.0,52,1462.8243,16.0,Extreme Fear,0.0,inf
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-03,2480.9023,110,1999.0991,33.0,Fear,0.45454545454545453,1.2
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-04,-3169.3555,65,1756.5104,15.0,Extreme Fear,0.0,5.5
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-07,0.0,37,1499.4979,34.0,Fear,0.0,inf
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-08,2099.0198,47,1225.1171,28.0,Fear,1.0,0.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-09,656.5407,65,2676.5183,27.0,Fear,0.8769230769230769,0.14035087719298245
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-10,-1065.7976,53,3326.2756,20.0,Extreme Fear,0.9622641509433962,0.019230769230769232
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-12,1591.7533,53,2184.3281,34.0,Fear,0.9811320754716981,0.019230769230769232
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-13,-2315.3772,27,4259.3115,45.0,Neutral,0.0,1.7
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-28,0.0,42,1460.115,44.0,Fear,0.0,inf
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-29,-5018.4663,97,580.4794,26.0,Fear,0.0,0.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-31,716.1439,155,730.87445,34.0,Fear,0.535483870967742,0.8674698795180723
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-03,0.0,1,54768.6,25.0,Fear,0.0,inf
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-15,0.0,1,16.37,38.0,Fear,0.0,inf
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-16,-95.98574,88,780.4484,29.0,Fear,0.011363636363636364,0.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-17,-133.41237,125,730.9261,30.0,Fear,0.16,0.9230769230769231
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-18,951.93445,689,766.7829,33.0,Fear,0.43686502177068215,0.8275862068965517
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-19,371.503,411,552.0851,32.0,Fear,0.7226277372262774,0.42214532871972316
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-20,-1892.5895,603,963.6022,37.0,Fear,0.4129353233830846,0.9705882352941176
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-21,3434.6892,97,887.69324,39.0,Fear,1.0,0.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-23,2654.143,568,2593.2515,72.0,Greed,0.5915492957746479,0.6275071633237822
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-24,1867.2529,680,1679.783,63.0,Greed,0.48970588235294116,1.035928143712575
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-25,1969.3932,330,3782.8398,60.0,Greed,0.12121212121212122,0.9642857142857143
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-26,-4648.871,338,284.56784,65.0,Greed,0.0,0.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-27,0.0,67,1435.3308,61.0,Greed,0.0,inf
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-30,5179.773,83,1221.0468,56.0,Greed,1.0,0.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-05-01,1243.8535,250,815.50574,53.0,Neutral,0.324,2.0864197530864197
0x271b280974205ca63b716753467d5a371de622ab,2024-07-15,-1.0,5,6070.2,52.0,Neutral,0.0,0.6666666666666666
0x271b280974205ca63b716753467d5a371de622ab,2024-11-29,1584.3428,1,1584.35,78.0,Extreme Greed,1.0,0.0
0x271b280974205ca63b716753467d5a371de622ab,2024-12-05,208.81746,4,39530.99,84.0,Extreme Greed,0.75,3.0
0x271b280974205ca63b716753467d5a371de622ab,2025-04-09,16706.885,797,6131.71,18.0,Extreme Fear,0.37641154328732745,0.5268199233716475
0x271b280974205ca63b716753467d5a371de622ab,2025-04-10,13264.043,339,21898.957,39.0,Fear,0.5575221238938053,2.138888888888889
0x271b280974205ca63b716753467d5a371de622ab,2025-04-19,5942.5474,313,8678.024,32.0,Fear,0.12779552715654952,0.14652014652014653
0x271b280974205ca63b716753467d5a371de622ab,2025-04-20,8277.308,863,3079.8474,37.0,Fear,0.49130938586326767,0.9393258426966292
0x271b280974205ca63b716753467d5a371de622ab,2025-04-21,2638.0127,353,1965.9329,39.0,Fear,0.17280453257790368,0.2089041095890411
0x271b280974205ca63b716753467d5a371de622ab,2025-04-22,-19037.34,594,8110.8906,47.0,Neutral,0.0,0.6454293628808865
0x271b280974205ca63b716753467d5a371de622ab,2025-04-23,-108176.914,469,20030.785,72.0,Greed,0.14072494669509594,1.0128755364806867
0x271b280974205ca63b716753467d5a371de622ab,2025-04-24,8157.1123,70,15603.564,63.0,Greed,0.9428571428571428,22.333333333333332
0x271b280974205ca63b716753467d5a371de622ab,2025-04-25,0.0,1,0.17,60.0,Greed,0.0,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-16,159.10007,93,373.70493,86.0,Extreme Greed,0.17204301075268819,1.1136363636363635
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-17,161.2899,95,353.52286,90.0,Extreme Greed,0.35789473684210527,0.9
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-18,147.41028,162,666.94196,83.0,Extreme Greed,0.41358024691358025,0.7802197802197802
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-19,233.36546,213,895.9638,90.0,Extreme Greed,0.48826291079812206,1.1734693877551021
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-20,-316.2452,407,2149.5532,83.0,Extreme Greed,0.3464373464373464,0.8584474885844748
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-21,780.00134,446,729.00714,82.0,Extreme Greed,0.34977578475336324,1.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-22,141.21959,433,422.00992,94.0,Extreme Greed,0.3117782909930716,0.9244444444444444
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-23,673.6312,156,333.45923,93.0,Extreme Greed,0.40384615384615385,0.95
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-24,108.32113,69,200.73914,80.0,Extreme Greed,0.42028985507246375,3.6
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-25,464.281,225,324.36734,82.0,Extreme Greed,0.4222222222222222,0.8907563025210085
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-26,-508.29065,217,1012.5778,79.0,Extreme Greed,0.35023041474654376,1.4111111111111112
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-27,193.66415,169,1110.8323,75.0,Extreme Greed,0.4378698224852071,0.69
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-28,165.53265,207,946.07684,77.0,Extreme Greed,0.37681159420289856,1.2747252747252746
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-29,9551.734,206,388.9488,78.0,Extreme Greed,0.44660194174757284,0.7310924369747899
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-30,5590.5283,154,315.52252,84.0,Extreme Greed,0.461038961038961,0.6382978723404256
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-01,4458.255,193,247.12724,81.0,Extreme Greed,0.5025906735751295,0.5196850393700787
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-02,1283.8461,140,140.36937,80.0,Extreme Greed,0.5214285714285715,1.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-03,1190.3588,78,92.37218,76.0,Extreme Greed,0.47435897435897434,0.56
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-04,9066.17,112,165.78285,78.0,Extreme Greed,0.5357142857142857,0.36585365853658536
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-05,14685.788,98,259.2459,84.0,Extreme Greed,0.4897959183673469,0.5076923076923077
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-06,389.17624,69,129.80537,72.0,Greed,0.2318840579710145,0.6428571428571429
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-07,4008.012,86,159.67825,75.0,Extreme Greed,0.4186046511627907,0.30303030303030304
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-08,554.00995,102,77.67177,79.0,Extreme Greed,0.4215686274509804,0.43661971830985913
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-09,768.43085,213,88.13183,78.0,Extreme Greed,0.5915492957746479,3.840909090909091
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-10,980.5575,157,119.62222,78.0,Extreme Greed,0.6751592356687898,2.925
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-11,1582.0011,93,124.41205,74.0,Greed,0.34408602150537637,0.2077922077922078
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-12,5806.869,147,150.14531,83.0,Extreme Greed,0.5578231292517006,0.23529411764705882
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-13,1522.2844,155,88.591934,76.0,Extreme Greed,0.45806451612903226,1.1527777777777777
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-14,13281.731,154,187.5361,83.0,Extreme Greed,0.7727272727272727,0.41284403669724773
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-15,5389.9624,137,125.007225,80.0,Extreme Greed,0.49635036496350365,0.8026315789473685
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-16,13190.249,230,131.23831,83.0,Extreme Greed,0.6695652173913044,0.5862068965517241
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-17,4454.9395,181,112.67669,87.0,Extreme Greed,0.430939226519337,1.180722891566265
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-18,3624.4897,191,124.92068,81.0,Extreme Greed,0.418848167539267,1.146067415730337
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-19,1525.33,204,197.00484,75.0,Extreme Greed,0.39215686274509803,3.533333333333333
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-20,7812.7163,194,289.60468,74.0,Greed,0.5721649484536082,0.49230769230769234
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-21,7465.9,107,215.33786,73.0,Greed,0.5046728971962616,0.32098765432098764
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-22,1174.0255,79,174.83481,73.0,Greed,0.5189873417721519,1.3235294117647058
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-23,122.89,95,212.30473,70.0,Greed,0.30526315789473685,9.555555555555555
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-24,1555.9564,48,282.42355,73.0,Greed,0.3125,0.23076923076923078
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-25,1530.9194,66,284.11575,73.0,Greed,0.45454545454545453,0.2222222222222222
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-26,101.86092,84,223.89049,79.0,Extreme Greed,0.3333333333333333,6.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-27,388.36603,73,221.81795,74.0,Greed,0.3561643835616438,1.2121212121212122
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-28,506.51254,63,166.3416,72.0,Greed,0.36507936507936506,1.25
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-29,115.512184,34,140.99178,73.0,Greed,0.5,0.25925925925925924
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-30,255.8083,125,455.63544,65.0,Greed,0.336,6.8125
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-31,496.2218,107,1121.1075,64.0,Greed,0.29906542056074764,1.14
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-01,109.82694,59,263.34763,66.0,Greed,0.3559322033898305,2.933333333333333
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-02,416.5467,101,217.69336,70.0,Greed,0.45544554455445546,0.32894736842105265
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-03,250.58148,69,217.15115,74.0,Greed,0.5217391304347826,0.9714285714285714
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-04,232.6655,81,156.68297,73.0,Greed,0.49382716049382713,0.6530612244897959
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-05,87.75218,82,101.18402,72.0,Greed,0.5365853658536586,0.9069767441860465
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-06,114.68421,80,82.07538,76.0,Extreme Greed,0.2625,0.2903225806451613
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-07,267.84622,103,103.700874,78.0,Extreme Greed,0.6990291262135923,5.4375
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-08,651.46936,149,489.993,70.0,Greed,0.5704697986577181,2.9210526315789473
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-09,571.68896,103,728.40784,69.0,Greed,0.47572815533980584,1.641025641025641
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-10,401.70636,84,522.1205,50.0,Neutral,0.44047619047619047,0.68
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-11,157.22823,37,484.27567,69.0,Greed,0.43243243243243246,0.9473684210526315
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-12,274.77304,63,446.3862,62.0,Greed,0.6190476190476191,0.8529411764705882
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-13,53.846607,61,561.378,61.0,Greed,0.3114754098360656,4.083333333333333
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-14,894.5648,42,995.6731,63.0,Greed,0.8095238095238095,0.10526315789473684
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-15,55.137802,19,240.01054,70.0,Greed,0.42105263157894735,1.1111111111111112
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-16,238.99545,87,136.35541,75.0,Extreme Greed,0.3218390804597701,0.38095238095238093
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-17,168.92152,70,118.53915,75.0,Extreme Greed,0.5,1.121212121212121
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-18,594.13586,259,195.20691,77.0,Extreme Greed,0.40540540540540543,0.9770992366412213
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-19,102.50434,184,155.71684,77.0,Extreme Greed,0.42934782608695654,0.4603174603174603
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-20,608.8859,169,169.7668,76.0,Extreme Greed,0.40828402366863903,2.1296296296296298
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-21,428.3738,94,262.3486,76.0,Extreme Greed,0.48936170212765956,1.0434782608695652
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-22,589.4671,112,120.826164,84.0,Extreme Greed,0.45535714285714285,1.0363636363636364
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-23,229.6099,122,128.88066,75.0,Extreme Greed,0.4672131147540984,2.8125
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-24,347.2284,120,145.0465,75.0,Extreme Greed,0.5,0.9672131147540983
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-25,124.70499,118,241.47221,75.0,Extreme Greed,0.3983050847457627,1.6222222222222222
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-26,273.21112,106,334.20923,73.0,Greed,0.4528301886792453,1.163265306122449
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-27,838.9307,268,1223.7996,71.0,Greed,0.4253731343283582,1.3508771929824561
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-28,1019.5577,151,624.2162,72.0,Greed,0.4966887417218543,0.8641975308641975
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-29,152.6188,42,340.8881,72.0,Greed,0.5,1.1
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-30,1234.2072,86,394.06464,70.0,Greed,0.6395348837209303,0.4098360655737705
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-31,755.91626,49,374.26306,76.0,Extreme Greed,0.7755102040816326,0.2894736842105263
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-01,3.5366693,51,1057.5155,68.0,Greed,0.4117647058823529,1.4285714285714286
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-02,-1416.9065,91,1328.6621,60.0,Greed,0.054945054945054944,7.2727272727272725
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-03,439.63403,75,1251.5914,44.0,Fear,0.6,0.5625
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-04,1291.5006,48,1139.6598,72.0,Greed,0.3541666666666667,1.8235294117647058
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-05,696.8107,83,912.4064,54.0,Neutral,0.4457831325301205,1.1842105263157894
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-06,358.8771,45,1453.7045,49.0,Neutral,0.37777777777777777,1.6470588235294117
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-07,932.4458,54,596.83203,44.0,Fear,0.6666666666666666,0.5
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-08,0.0,32,630.2528,44.0,Fear,0.0,inf
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-09,31.14195,17,685.03235,46.0,Neutral,0.6470588235294118,0.5454545454545454
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-10,436.83383,43,1075.9926,43.0,Fear,0.6744186046511628,0.4827586206896552
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-11,593.32635,41,984.20386,47.0,Neutral,0.4634146341463415,1.1578947368421053
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-12,198.7804,59,717.6468,46.0,Neutral,0.4576271186440678,0.9032258064516129
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-13,287.27875,42,647.74713,50.0,Neutral,0.5,1.8
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-14,404.81305,47,536.62634,48.0,Neutral,0.7872340425531915,0.11904761904761904
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-15,64.65345,9,257.8322,50.0,Neutral,0.8888888888888888,0.2857142857142857
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-16,59.66499,11,503.33273,54.0,Neutral,0.36363636363636365,1.2
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-17,115.824684,28,466.69214,51.0,Neutral,0.6428571428571429,1.5454545454545454
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-18,45.659496,36,404.88443,47.0,Neutral,0.19444444444444445,11.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-19,20.62415,22,508.59952,44.0,Fear,0.3181818181818182,1.75
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-20,278.14285,53,429.33527,49.0,Neutral,0.49056603773584906,0.8928571428571429
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-21,591.65955,93,320.82202,55.0,Greed,0.6559139784946236,0.576271186440678
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-22,408.03638,58,523.8093,49.0,Neutral,0.29310344827586204,1.4166666666666667
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-23,39.91436,24,550.5721,50.0,Neutral,0.375,0.7142857142857143
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-24,180.24486,61,282.41046,49.0,Neutral,0.4426229508196721,14.25
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-25,168.27054,49,883.3976,25.0,Fear,0.2653061224489796,5.125
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-26,64.597755,34,242.27087,21.0,Extreme Fear,0.38235294117647056,2.7777777777777777
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-27,71.919815,30,765.107,10.0,Extreme Fear,0.43333333333333335,1.5
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-28,-3425.4504,81,1611.6067,16.0,Extreme Fear,0.32098765432098764,1.793103448275862
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-01,557.9358,37,840.2127,20.0,Extreme Fear,0.3783783783783784,0.9473684210526315
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-02,8330.218,73,1432.3073,26.0,Fear,0.7671232876712328,0.32727272727272727
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-03,494.66934,58,536.92847,33.0,Fear,0.3620689655172414,4.8
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-04,163.73415,43,1091.9493,15.0,Extreme Fear,0.3023255813953488,42.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-05,437.35446,26,1109.0769,20.0,Extreme Fear,0.7692307692307693,0.5294117647058824
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-06,291.46927,21,856.63,25.0,Fear,0.6190476190476191,0.9090909090909091
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-07,411.82428,40,748.432,34.0,Fear,0.375,1.8571428571428572
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-08,173.81113,35,698.25226,28.0,Fear,0.4,1.9166666666666667
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-09,140.95349,36,1118.4937,27.0,Fear,0.16666666666666666,6.2
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-10,-4026.7544,31,838.0597,20.0,Extreme Fear,0.0967741935483871,0.9375
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-11,0.0,24,538.4412,24.0,Extreme Fear,0.0,inf
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-12,33.010952,9,851.8611,34.0,Fear,0.4444444444444444,1.25
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-13,465.0465,22,881.3064,45.0,Neutral,0.5454545454545454,0.6923076923076923
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-14,0.0,4,262.4975,27.0,Fear,0.0,3.0
